,subject,trial,rt,choice,item_value_0,item_value_1,item_value_2,gaze_0,gaze_1,gaze_2,n_items,dataset
19308,99,1205,9514.0,1.0,7.0,1.0,,0.4831081081081081,0.5168918918918919,,2,tavares2017
19310,99,1207,3738.0,0.0,1.0,4.0,,0.505981703026038,0.4940182969739621,,2,tavares2017
19312,99,1209,1452.0,0.0,7.0,1.0,,0.6,0.4,,2,tavares2017
19314,99,1211,1508.0,1.0,1.0,4.0,,0.3933823529411765,0.6066176470588235,,2,tavares2017
19316,99,1213,2738.0,1.0,4.0,7.0,,0.5555555555555556,0.4444444444444444,,2,tavares2017
19318,99,1215,1508.0,1.0,1.0,7.0,,0.4188741721854304,0.5811258278145696,,2,tavares2017
19320,99,1217,3932.0,0.0,10.0,7.0,,0.5946428571428571,0.4053571428571429,,2,tavares2017
19322,99,1219,1834.0,1.0,1.0,7.0,,0.35342465753424657,0.6465753424657534,,2,tavares2017
19324,99,1221,1790.0,0.0,4.0,1.0,,0.4345323741007194,0.5654676258992806,,2,tavares2017
19326,99,1223,4158.0,1.0,1.0,7.0,,0.448235974551764,0.551764025448236,,2,tavares2017
19328,99,1225,1886.0,1.0,4.0,7.0,,0.2723404255319149,0.7276595744680852,,2,tavares2017
19330,99,1227,2122.0,0.0,1.0,1.0,,0.650887573964497,0.34911242603550297,,2,tavares2017
19332,99,1229,1662.0,1.0,4.0,10.0,,0.2,0.8,,2,tavares2017
19334,99,1231,3374.0,0.0,7.0,1.0,,0.5878661087866108,0.4121338912133891,,2,tavares2017
19336,99,1233,1970.0,1.0,4.0,7.0,,0.3433420365535248,0.6566579634464752,,2,tavares2017
19338,99,1235,2202.0,1.0,7.0,10.0,,0.2044334975369458,0.7955665024630542,,2,tavares2017
19340,99,1237,2008.0,0.0,4.0,1.0,,0.6718377088305489,0.32816229116945106,,2,tavares2017
19342,99,1239,1516.0,0.0,10.0,4.0,,0.5207296849087893,0.4792703150912106,,2,tavares2017
19344,99,1241,1394.0,0.0,7.0,1.0,,0.7113594040968343,0.2886405959031657,,2,tavares2017
19346,99,1243,5838.0,0.0,7.0,4.0,,0.5132382892057027,0.4867617107942974,,2,tavares2017
19348,99,1245,2144.0,0.0,7.0,1.0,,0.6867469879518072,0.3132530120481928,,2,tavares2017
19350,99,1247,2998.0,1.0,4.0,7.0,,0.4580384226491405,0.5419615773508595,,2,tavares2017
19352,99,1249,4374.0,1.0,4.0,4.0,,0.6246450880181715,0.3753549119818285,,2,tavares2017
19354,99,1251,45894.0,1.0,10.0,7.0,,0.5144298578713248,0.4855701421286753,,2,tavares2017
19356,99,1253,6082.0,1.0,1.0,4.0,,0.4790419161676647,0.5209580838323353,,2,tavares2017
19358,99,1255,1262.0,0.0,10.0,1.0,,0.7375,0.2625,,2,tavares2017
19360,99,1257,2418.0,0.0,7.0,4.0,,0.5184381778741866,0.4815618221258134,,2,tavares2017
19362,99,1259,2234.0,1.0,4.0,1.0,,0.4927536231884058,0.5072463768115942,,2,tavares2017
19364,99,1261,1940.0,0.0,7.0,1.0,,0.5620347394540943,0.4379652605459057,,2,tavares2017
19366,99,1263,6954.0,0.0,7.0,1.0,,0.3594548551959114,0.6405451448040886,,2,tavares2017
19368,99,1265,1328.0,0.0,10.0,1.0,,0.6586345381526104,0.3413654618473896,,2,tavares2017
19370,99,1267,2360.0,0.0,7.0,4.0,,0.5162790697674419,0.4837209302325581,,2,tavares2017
19372,99,1269,2016.0,1.0,7.0,10.0,,0.4540880503144654,0.5459119496855346,,2,tavares2017
19374,99,1271,3622.0,0.0,1.0,4.0,,0.4581749049429658,0.5418250950570342,,2,tavares2017
19376,99,1273,1888.0,0.0,10.0,1.0,,0.4692737430167598,0.5307262569832403,,2,tavares2017
19378,99,1275,1696.0,1.0,1.0,7.0,,0.4096728307254623,0.5903271692745377,,2,tavares2017
19380,99,1277,2212.0,1.0,1.0,4.0,,0.33747178329571104,0.662528216704289,,2,tavares2017
19382,99,1279,2226.0,1.0,7.0,7.0,,0.3611793611793612,0.6388206388206388,,2,tavares2017
19384,99,1281,1998.0,0.0,10.0,7.0,,0.4975845410628019,0.5024154589371981,,2,tavares2017
19386,99,1283,3820.0,1.0,4.0,10.0,,0.4292207792207792,0.5707792207792208,,2,tavares2017
19388,99,1285,3622.0,1.0,4.0,1.0,,0.4424778761061947,0.5575221238938053,,2,tavares2017
19390,99,1287,3040.0,1.0,1.0,7.0,,0.5370370370370371,0.46296296296296297,,2,tavares2017
19392,99,1289,2026.0,1.0,1.0,1.0,,0.3044654939106901,0.6955345060893099,,2,tavares2017
19394,99,1291,2084.0,1.0,4.0,7.0,,0.4511278195488722,0.5488721804511278,,2,tavares2017
19396,99,1293,1722.0,1.0,4.0,10.0,,0.5268987341772152,0.4731012658227848,,2,tavares2017
19398,99,1295,4408.0,0.0,4.0,4.0,,0.3247914183551848,0.6752085816448152,,2,tavares2017
19400,99,1297,1646.0,1.0,4.0,7.0,,0.7604938271604939,0.2395061728395061,,2,tavares2017
19402,99,1299,1476.0,1.0,1.0,4.0,,0.3961218836565097,0.6038781163434903,,2,tavares2017
19404,99,1301,3704.0,1.0,1.0,4.0,,0.5444104134762634,0.4555895865237366,,2,tavares2017
19406,99,1303,2002.0,1.0,4.0,4.0,,0.4214285714285714,0.5785714285714286,,2,tavares2017
19408,99,1305,2988.0,0.0,1.0,7.0,,0.39862542955326463,0.6013745704467354,,2,tavares2017
19410,99,1307,950.0,1.0,1.0,10.0,,0.0,1.0,,2,tavares2017
19412,99,1309,1300.0,1.0,7.0,1.0,,0.4183266932270917,0.5816733067729084,,2,tavares2017
19414,99,1311,1474.0,0.0,7.0,1.0,,0.5611510791366906,0.4388489208633093,,2,tavares2017
19416,99,1313,4828.0,1.0,4.0,10.0,,0.7382286995515696,0.2617713004484305,,2,tavares2017
19418,100,1,3585.0,1.0,1.0,10.0,,0.33895009721322106,0.661049902786779,,2,tavares2017
19420,100,3,2787.0,1.0,1.0,1.0,,0.28867761452031115,0.7113223854796888,,2,tavares2017
19422,100,5,3777.0,1.0,4.0,4.0,,0.36152882205513787,0.6384711779448622,,2,tavares2017
19424,100,7,1379.0,0.0,10.0,4.0,,0.7072691552062869,0.29273084479371314,,2,tavares2017
19426,100,9,15547.0,1.0,4.0,1.0,,0.4397649363369246,0.5602350636630754,,2,tavares2017
19428,100,11,2517.0,1.0,7.0,1.0,,0.4814814814814815,0.5185185185185185,,2,tavares2017
19430,100,13,4613.0,0.0,4.0,7.0,,0.4650918635170604,0.5349081364829397,,2,tavares2017
19432,100,15,1165.0,1.0,1.0,10.0,,0.3314606741573033,0.6685393258426966,,2,tavares2017
19434,100,17,3577.0,1.0,1.0,7.0,,0.4521795705920625,0.5478204294079375,,2,tavares2017
19436,100,19,2369.0,0.0,1.0,4.0,,0.493801652892562,0.506198347107438,,2,tavares2017
19438,100,21,1807.0,1.0,1.0,4.0,,0.5377906976744186,0.4622093023255814,,2,tavares2017
19440,100,23,1593.0,0.0,4.0,4.0,,0.6199324324324325,0.3800675675675675,,2,tavares2017
19442,100,25,1505.0,1.0,4.0,7.0,,0.31103074141048825,0.6889692585895117,,2,tavares2017
19444,100,27,1441.0,0.0,4.0,1.0,,0.652452025586354,0.34754797441364604,,2,tavares2017
19446,100,29,4559.0,1.0,1.0,7.0,,0.4394240317775571,0.5605759682224429,,2,tavares2017
19448,100,31,17359.0,1.0,10.0,1.0,,0.5751568381430364,0.4248431618569637,,2,tavares2017
19450,100,33,7277.0,0.0,7.0,4.0,,0.6422305764411027,0.35776942355889724,,2,tavares2017
19452,100,35,3903.0,1.0,1.0,1.0,,0.2985781990521327,0.7014218009478673,,2,tavares2017
19454,100,37,1377.0,1.0,1.0,7.0,,0.4096109839816934,0.5903890160183066,,2,tavares2017
19456,100,39,2441.0,0.0,4.0,1.0,,0.6757990867579908,0.3242009132420091,,2,tavares2017
19458,100,41,2611.0,1.0,1.0,1.0,,0.2779519331243469,0.7220480668756529,,2,tavares2017
19460,100,43,4237.0,0.0,4.0,10.0,,0.6843304843304844,0.3156695156695157,,2,tavares2017
19462,100,45,2839.0,0.0,7.0,7.0,,0.5776997366110623,0.4223002633889377,,2,tavares2017
19464,100,47,1469.0,1.0,4.0,7.0,,0.3809523809523809,0.6190476190476191,,2,tavares2017
19466,100,49,3377.0,1.0,1.0,7.0,,0.2982332155477032,0.7017667844522968,,2,tavares2017
19468,100,51,3873.0,1.0,4.0,4.0,,0.2597886886264761,0.7402113113735239,,2,tavares2017
19470,100,53,1733.0,1.0,1.0,7.0,,0.2989214175654853,0.7010785824345146,,2,tavares2017
19472,100,55,12471.0,1.0,7.0,1.0,,0.4670981661272923,0.5329018338727076,,2,tavares2017
19474,100,57,1828.0,0.0,4.0,1.0,,0.5260029717682021,0.4739970282317979,,2,tavares2017
19476,100,59,1071.0,1.0,4.0,1.0,,0.5028901734104047,0.4971098265895954,,2,tavares2017
19478,100,61,5127.0,0.0,7.0,4.0,,0.5160851835070231,0.4839148164929769,,2,tavares2017
19480,100,63,2131.0,1.0,1.0,10.0,,0.5596933187294633,0.4403066812705367,,2,tavares2017
19482,100,65,2549.0,1.0,1.0,4.0,,0.4716446124763705,0.5283553875236295,,2,tavares2017
19484,100,67,1828.0,1.0,7.0,10.0,,0.36629526462395545,0.6337047353760445,,2,tavares2017
19486,100,69,2097.0,0.0,7.0,1.0,,0.7318573185731857,0.26814268142681424,,2,tavares2017
19488,100,71,4113.0,0.0,4.0,7.0,,0.3179190751445087,0.6820809248554913,,2,tavares2017
19490,100,73,4481.0,0.0,7.0,4.0,,0.5732172019597169,0.4267827980402831,,2,tavares2017
19492,100,75,2912.0,0.0,4.0,1.0,,0.5958429561200924,0.4041570438799077,,2,tavares2017
19494,100,77,3199.0,0.0,7.0,1.0,,0.6579554189085319,0.3420445810914681,,2,tavares2017
19496,100,79,3789.0,1.0,7.0,10.0,,0.3594239198497182,0.6405760801502818,,2,tavares2017
19498,100,81,2873.0,0.0,7.0,1.0,,0.400390625,0.599609375,,2,tavares2017
19500,100,83,2012.0,1.0,4.0,4.0,,0.3130434782608696,0.6869565217391305,,2,tavares2017
19502,100,85,2473.0,1.0,4.0,10.0,,0.6746746746746747,0.3253253253253253,,2,tavares2017
19504,100,87,5013.0,1.0,10.0,7.0,,0.3582584003786086,0.6417415996213914,,2,tavares2017
19506,100,89,2587.0,1.0,1.0,4.0,,0.38642789820923656,0.6135721017907634,,2,tavares2017
19508,100,91,22376.0,0.0,10.0,1.0,,0.3242164687560833,0.6757835312439167,,2,tavares2017
19510,100,93,1596.0,1.0,4.0,1.0,,0.4599303135888502,0.5400696864111498,,2,tavares2017
19512,100,95,3104.0,0.0,10.0,4.0,,0.5342691990090834,0.4657308009909166,,2,tavares2017
19514,100,97,1153.0,0.0,10.0,7.0,,0.6717948717948717,0.3282051282051282,,2,tavares2017
19516,100,99,1611.0,0.0,10.0,1.0,,0.5677655677655677,0.43223443223443225,,2,tavares2017
19518,100,101,3133.0,0.0,7.0,7.0,,0.5430312261995429,0.456968773800457,,2,tavares2017
19520,100,103,1124.0,1.0,1.0,10.0,,0.4425675675675675,0.5574324324324325,,2,tavares2017
19522,100,105,1986.0,1.0,1.0,4.0,,0.5831024930747922,0.4168975069252078,,2,tavares2017
19524,100,107,1303.0,1.0,4.0,4.0,,0.4855875831485588,0.5144124168514412,,2,tavares2017
19526,100,109,3183.0,1.0,7.0,4.0,,0.3370253164556962,0.6629746835443038,,2,tavares2017
19528,100,111,6199.0,0.0,1.0,4.0,,0.4695411392405063,0.5304588607594937,,2,tavares2017
19530,100,113,4095.0,0.0,7.0,1.0,,0.5122388059701493,0.4877611940298507,,2,tavares2017
19532,100,115,8365.0,0.0,1.0,7.0,,0.6302687411598302,0.3697312588401697,,2,tavares2017
19534,100,117,2091.0,0.0,1.0,1.0,,0.7662921348314606,0.2337078651685393,,2,tavares2017
19536,100,119,2039.0,1.0,1.0,10.0,,0.22871046228710465,0.7712895377128953,,2,tavares2017
19538,100,121,1043.0,1.0,1.0,4.0,,0.3659942363112392,0.6340057636887608,,2,tavares2017
19540,100,123,3994.0,0.0,7.0,1.0,,0.6201501877346683,0.3798498122653317,,2,tavares2017
19542,100,125,1868.0,0.0,7.0,4.0,,0.5537555228276878,0.44624447717231225,,2,tavares2017
19544,100,127,1151.0,1.0,1.0,7.0,,0.35799522673031026,0.6420047732696897,,2,tavares2017
19546,100,129,4499.0,0.0,4.0,4.0,,0.4997473471450227,0.5002526528549772,,2,tavares2017
19548,100,131,2103.0,0.0,7.0,7.0,,0.7502903600464577,0.2497096399535424,,2,tavares2017
19550,100,133,2023.0,1.0,4.0,4.0,,0.4236024844720497,0.5763975155279503,,2,tavares2017
19552,100,135,1377.0,1.0,1.0,7.0,,0.2250453720508167,0.7749546279491834,,2,tavares2017
19554,100,137,3161.0,0.0,7.0,1.0,,0.5366056572379367,0.4633943427620632,,2,tavares2017
19556,100,139,1253.0,0.0,1.0,10.0,,0.33043478260869563,0.6695652173913044,,2,tavares2017
19558,100,141,8809.0,1.0,7.0,10.0,,0.4680583501006037,0.5319416498993964,,2,tavares2017
19560,100,143,11936.0,0.0,10.0,7.0,,0.7381864623243933,0.2618135376756067,,2,tavares2017
19562,100,145,9762.0,1.0,1.0,1.0,,0.4050396640223985,0.5949603359776015,,2,tavares2017
19564,100,147,991.0,1.0,1.0,4.0,,0.6586345381526104,0.3413654618473896,,2,tavares2017
19566,100,149,3993.0,0.0,7.0,4.0,,0.7125307125307125,0.28746928746928746,,2,tavares2017
19568,100,151,3635.0,1.0,7.0,10.0,,0.4044862518089725,0.5955137481910275,,2,tavares2017
19570,100,153,2439.0,0.0,7.0,1.0,,0.6454054054054054,0.3545945945945946,,2,tavares2017
19572,100,155,1505.0,0.0,10.0,4.0,,0.5566801619433198,0.4433198380566802,,2,tavares2017
19574,100,157,1679.0,0.0,10.0,4.0,,0.7670623145400594,0.23293768545994065,,2,tavares2017
19576,100,159,1500.0,0.0,7.0,1.0,,0.6970740103270223,0.3029259896729776,,2,tavares2017
19578,100,161,1753.0,0.0,7.0,7.0,,0.6364942528735632,0.3635057471264368,,2,tavares2017
19580,100,163,3787.0,0.0,10.0,7.0,,0.7176015473887815,0.2823984526112185,,2,tavares2017
19582,100,165,3815.0,0.0,7.0,4.0,,0.4312896405919662,0.5687103594080338,,2,tavares2017
19584,100,167,2901.0,1.0,10.0,7.0,,0.4680327868852459,0.5319672131147541,,2,tavares2017
19586,100,169,1745.0,1.0,4.0,7.0,,0.5314285714285715,0.4685714285714286,,2,tavares2017
19588,100,171,1997.0,1.0,7.0,7.0,,0.2431372549019608,0.7568627450980392,,2,tavares2017
19590,100,173,2215.0,0.0,7.0,4.0,,0.6326259946949602,0.3673740053050398,,2,tavares2017
19592,100,175,3179.0,0.0,7.0,4.0,,0.5416336241078509,0.458366375892149,,2,tavares2017
19594,100,177,1005.0,1.0,4.0,10.0,,0.5387323943661971,0.4612676056338028,,2,tavares2017
19596,100,179,1496.0,1.0,4.0,10.0,,0.43613138686131386,0.5638686131386861,,2,tavares2017
19598,100,181,2939.0,0.0,7.0,1.0,,0.6813186813186813,0.31868131868131866,,2,tavares2017
19600,100,183,1507.0,0.0,4.0,1.0,,0.5834797891036907,0.4165202108963093,,2,tavares2017
19602,100,185,3484.0,1.0,1.0,4.0,,0.4318840579710145,0.5681159420289855,,2,tavares2017
19604,100,187,2583.0,0.0,4.0,1.0,,0.4806201550387597,0.5193798449612403,,2,tavares2017
19606,100,189,4033.0,1.0,7.0,4.0,,0.2698982645122681,0.7301017354877319,,2,tavares2017
19608,100,191,987.0,0.0,7.0,1.0,,0.6727828746177371,0.327217125382263,,2,tavares2017
19610,100,193,1548.0,0.0,7.0,1.0,,0.8102466793168881,0.189753320683112,,2,tavares2017
19612,100,195,1649.0,0.0,10.0,1.0,,0.3532710280373832,0.6467289719626168,,2,tavares2017
19614,100,197,1303.0,1.0,4.0,7.0,,0.6084656084656085,0.3915343915343915,,2,tavares2017
19616,100,199,2833.0,1.0,1.0,4.0,,0.4814814814814815,0.5185185185185185,,2,tavares2017
19618,100,201,4747.0,1.0,1.0,7.0,,0.3266832917705736,0.6733167082294265,,2,tavares2017
19620,100,203,3935.0,1.0,1.0,4.0,,0.3243887895050685,0.6756112104949314,,2,tavares2017
19622,100,205,2009.0,0.0,10.0,1.0,,0.6260387811634349,0.3739612188365651,,2,tavares2017
19624,100,207,1181.0,0.0,4.0,1.0,,0.5108695652173914,0.4891304347826087,,2,tavares2017
19626,100,209,1237.0,0.0,7.0,1.0,,0.6926713947990544,0.3073286052009456,,2,tavares2017
19628,100,211,1045.0,0.0,10.0,1.0,,0.5082508250825083,0.4917491749174918,,2,tavares2017
19630,100,213,3385.0,1.0,1.0,4.0,,0.3601809954751131,0.6398190045248868,,2,tavares2017
19632,100,215,9693.0,1.0,7.0,1.0,,0.4765853658536585,0.5234146341463415,,2,tavares2017
19634,100,217,2031.0,0.0,1.0,1.0,,0.5835820895522388,0.4164179104477612,,2,tavares2017
19636,100,219,2841.0,0.0,10.0,7.0,,0.7097107438016529,0.2902892561983471,,2,tavares2017
19638,100,221,4145.0,1.0,4.0,10.0,,0.3817852834740652,0.6182147165259348,,2,tavares2017
19640,100,223,2357.0,1.0,7.0,7.0,,0.27887981330221706,0.721120186697783,,2,tavares2017
19642,100,225,2714.0,0.0,10.0,7.0,,0.7182320441988951,0.281767955801105,,2,tavares2017
19644,100,227,1444.0,0.0,7.0,4.0,,1.0,0.0,,2,tavares2017
19646,100,229,13190.0,1.0,4.0,7.0,,0.2366737739872068,0.7633262260127932,,2,tavares2017
19648,100,231,1271.0,0.0,10.0,4.0,,0.5846645367412141,0.41533546325878595,,2,tavares2017
19650,100,233,899.0,0.0,4.0,1.0,,0.4652777777777778,0.5347222222222222,,2,tavares2017
19652,100,235,1822.0,1.0,4.0,7.0,,0.4135472370766489,0.5864527629233511,,2,tavares2017
19654,100,237,6465.0,0.0,7.0,4.0,,0.612287400208261,0.387712599791739,,2,tavares2017
19656,100,239,5041.0,0.0,10.0,4.0,,0.6251638269986893,0.3748361730013106,,2,tavares2017
19658,100,241,3271.0,1.0,4.0,7.0,,0.3700361010830325,0.6299638989169675,,2,tavares2017
19660,100,243,2121.0,1.0,10.0,4.0,,0.5,0.5,,2,tavares2017
19662,100,245,3143.0,0.0,1.0,1.0,,0.4781533388293488,0.5218466611706513,,2,tavares2017
19664,100,247,2052.0,0.0,4.0,1.0,,0.5414634146341464,0.4585365853658537,,2,tavares2017
19666,100,249,1665.0,1.0,1.0,4.0,,0.22056384742951907,0.7794361525704809,,2,tavares2017
19668,100,251,1577.0,0.0,7.0,4.0,,0.5742971887550201,0.42570281124497994,,2,tavares2017
19670,100,253,969.0,1.0,1.0,10.0,,0.6064814814814815,0.39351851851851855,,2,tavares2017
19672,100,255,2117.0,1.0,4.0,4.0,,0.5832167832167832,0.4167832167832168,,2,tavares2017
19674,100,257,2094.0,0.0,10.0,1.0,,0.7209302325581395,0.2790697674418605,,2,tavares2017
19676,100,259,2053.0,0.0,4.0,4.0,,0.6060606060606061,0.3939393939393939,,2,tavares2017
19678,100,261,2023.0,1.0,1.0,1.0,,0.394990366088632,0.605009633911368,,2,tavares2017
19680,100,263,3251.0,0.0,10.0,7.0,,0.7086397058823529,0.2913602941176471,,2,tavares2017
19682,100,265,1152.0,1.0,1.0,7.0,,0.4261363636363637,0.5738636363636364,,2,tavares2017
19684,100,267,784.0,1.0,1.0,4.0,,0.3973799126637553,0.6026200873362445,,2,tavares2017
19686,100,269,1225.0,1.0,1.0,4.0,,0.3325358851674641,0.6674641148325359,,2,tavares2017
19688,100,271,2223.0,0.0,1.0,7.0,,0.6354838709677421,0.3645161290322581,,2,tavares2017
19690,100,273,929.0,0.0,7.0,1.0,,1.0,0.0,,2,tavares2017
19692,100,275,2000.0,0.0,7.0,10.0,,0.5457943925233645,0.4542056074766355,,2,tavares2017
19694,100,277,4555.0,1.0,4.0,10.0,,0.3862487360970677,0.6137512639029322,,2,tavares2017
19696,100,279,1213.0,1.0,1.0,10.0,,0.3819628647214854,0.6180371352785146,,2,tavares2017
19698,100,281,991.0,1.0,1.0,7.0,,0.6203389830508474,0.37966101694915255,,2,tavares2017
19700,100,283,2404.0,0.0,4.0,1.0,,0.6600397614314115,0.3399602385685885,,2,tavares2017
19702,100,285,1777.0,1.0,7.0,4.0,,0.5285935085007728,0.4714064914992272,,2,tavares2017
19704,100,287,1539.0,0.0,7.0,1.0,,0.7466666666666667,0.2533333333333333,,2,tavares2017
19706,100,289,13294.0,0.0,10.0,7.0,,0.7686175031708643,0.2313824968291357,,2,tavares2017
19708,100,291,5668.0,1.0,7.0,10.0,,0.498903989478299,0.5010960105217009,,2,tavares2017
19710,100,293,2897.0,1.0,4.0,4.0,,0.6424079065588499,0.3575920934411501,,2,tavares2017
19712,100,295,3444.0,1.0,1.0,10.0,,0.4653550042771599,0.5346449957228401,,2,tavares2017
19714,100,297,2800.0,1.0,4.0,7.0,,0.5760082730093071,0.4239917269906929,,2,tavares2017
19716,100,299,1683.0,1.0,1.0,4.0,,0.7159904534606205,0.2840095465393795,,2,tavares2017
19718,100,301,4250.0,1.0,7.0,4.0,,0.509478672985782,0.490521327014218,,2,tavares2017
19720,100,303,1987.0,0.0,7.0,1.0,,0.4662004662004662,0.5337995337995338,,2,tavares2017
19722,100,305,6209.0,1.0,10.0,7.0,,0.5611090842758117,0.43889091572418826,,2,tavares2017
19724,100,307,994.0,1.0,1.0,4.0,,0.4071661237785016,0.5928338762214984,,2,tavares2017
19726,100,309,1674.0,0.0,4.0,1.0,,0.5,0.5,,2,tavares2017
19728,100,311,6837.0,1.0,7.0,10.0,,0.34409391049156274,0.6559060895084373,,2,tavares2017
19730,100,313,1947.0,1.0,7.0,10.0,,0.3281452658884565,0.6718547341115434,,2,tavares2017
19732,100,315,1777.0,1.0,1.0,4.0,,0.30390738060781475,0.6960926193921853,,2,tavares2017
19734,100,317,3691.0,0.0,7.0,1.0,,0.6962435233160622,0.30375647668393785,,2,tavares2017
19736,100,319,1995.0,1.0,7.0,1.0,,0.5318066157760815,0.4681933842239186,,2,tavares2017
19738,100,321,2329.0,0.0,10.0,1.0,,0.5814207650273224,0.4185792349726776,,2,tavares2017
19740,100,323,8906.0,1.0,7.0,1.0,,0.5231704228918713,0.4768295771081286,,2,tavares2017
19742,100,325,1572.0,0.0,7.0,1.0,,0.4907251264755481,0.5092748735244519,,2,tavares2017
19744,100,327,3879.0,1.0,1.0,4.0,,0.4760942760942761,0.5239057239057239,,2,tavares2017
19746,100,329,3171.0,0.0,4.0,1.0,,0.5019700551615445,0.4980299448384555,,2,tavares2017
19748,100,331,2023.0,1.0,4.0,4.0,,0.4124223602484472,0.5875776397515527,,2,tavares2017
19750,100,333,1999.0,1.0,7.0,4.0,,0.455820476858345,0.5441795231416551,,2,tavares2017
19752,100,335,2067.0,0.0,1.0,4.0,,0.5344070278184481,0.465592972181552,,2,tavares2017
19754,100,337,2063.0,0.0,4.0,10.0,,0.4808877928483354,0.5191122071516646,,2,tavares2017
19756,100,339,2539.0,0.0,4.0,1.0,,0.7010607521697203,0.29893924783027964,,2,tavares2017
19758,100,341,1659.0,0.0,7.0,1.0,,0.4607508532423209,0.5392491467576792,,2,tavares2017
19760,100,343,1231.0,1.0,1.0,7.0,,0.4116279069767442,0.5883720930232558,,2,tavares2017
19762,100,345,1979.0,0.0,10.0,4.0,,0.5629228687415426,0.4370771312584574,,2,tavares2017
19764,100,347,1244.0,0.0,7.0,1.0,,0.4490740740740741,0.5509259259259259,,2,tavares2017
19766,100,349,4661.0,1.0,4.0,1.0,,0.509994288977727,0.4900057110222729,,2,tavares2017
19768,100,351,1949.0,1.0,10.0,7.0,,0.32697547683923706,0.6730245231607629,,2,tavares2017
19770,100,353,1443.0,1.0,4.0,10.0,,0.5580524344569289,0.4419475655430712,,2,tavares2017
19772,100,355,2067.0,1.0,4.0,7.0,,0.5366459627329192,0.4633540372670808,,2,tavares2017
19774,100,357,1076.0,0.0,4.0,4.0,,0.6144578313253012,0.3855421686746988,,2,tavares2017
19776,100,359,3270.0,1.0,7.0,7.0,,0.6036671368124118,0.39633286318758815,,2,tavares2017
19778,100,361,1286.0,1.0,1.0,10.0,,0.476890756302521,0.523109243697479,,2,tavares2017
19780,100,363,1246.0,1.0,1.0,4.0,,0.21138211382113825,0.7886178861788617,,2,tavares2017
19782,100,365,868.0,0.0,10.0,4.0,,0.5822784810126582,0.4177215189873418,,2,tavares2017
19784,100,367,2810.0,1.0,4.0,10.0,,0.3217054263565892,0.6782945736434108,,2,tavares2017
19786,100,369,1231.0,1.0,1.0,4.0,,0.308411214953271,0.6915887850467289,,2,tavares2017
19788,100,371,751.0,1.0,4.0,7.0,,0.5288888888888889,0.4711111111111111,,2,tavares2017
19790,100,373,1155.0,0.0,7.0,1.0,,0.2319201995012469,0.7680798004987531,,2,tavares2017
19792,100,375,725.0,1.0,7.0,10.0,,0.5541125541125541,0.4458874458874459,,2,tavares2017
19794,100,377,617.0,1.0,1.0,7.0,,0.3448275862068966,0.6551724137931034,,2,tavares2017
19796,100,379,1049.0,0.0,7.0,4.0,,0.3742690058479532,0.6257309941520468,,2,tavares2017
19798,100,381,1057.0,1.0,1.0,4.0,,0.3241590214067278,0.6758409785932722,,2,tavares2017
19800,100,383,1998.0,0.0,10.0,4.0,,0.5329512893982808,0.4670487106017192,,2,tavares2017
19802,100,385,1396.0,1.0,1.0,7.0,,0.4980314960629921,0.5019685039370079,,2,tavares2017
19804,100,387,809.0,0.0,1.0,1.0,,0.6227758007117438,0.3772241992882561,,2,tavares2017
19806,100,389,1556.0,0.0,10.0,1.0,,0.8010380622837371,0.19896193771626292,,2,tavares2017
19808,100,391,5682.0,1.0,4.0,4.0,,0.5042735042735043,0.4957264957264957,,2,tavares2017
19810,100,393,1762.0,1.0,10.0,4.0,,0.2866666666666667,0.7133333333333334,,2,tavares2017
19812,100,395,2313.0,0.0,10.0,1.0,,0.4891566265060241,0.5108433734939759,,2,tavares2017
19814,100,397,4773.0,1.0,1.0,7.0,,0.4759689922480621,0.524031007751938,,2,tavares2017
19816,100,399,15906.0,0.0,7.0,4.0,,0.6879956741167988,0.31200432588320115,,2,tavares2017
19818,100,401,1178.0,0.0,10.0,1.0,,0.6641975308641975,0.3358024691358025,,2,tavares2017
