"","trial","rating1","rating2","rating3","roirating","rt","chosenrating","subject","eventduration","fix_num","choice1","choice2","choice3","leftroi","middleroi","rightroi","num_fixations","rev_fix_num"
"8209",14,3,2,4,2,6922,4,21,437,1,0,0,1,0,1,0,9,9
"8210",14,3,2,4,3,6922,4,21,281,2,0,0,1,1,0,0,9,8
"8211",14,3,2,4,4,6922,4,21,593,3,0,0,1,0,0,1,9,7
"8212",14,3,2,4,3,6922,4,21,359,4,0,0,1,1,0,0,9,6
"8213",14,3,2,4,4,6922,4,21,1774,5,0,0,1,0,0,1,9,5
"8214",14,3,2,4,2,6922,4,21,498,6,0,0,1,0,1,0,9,4
"8215",14,3,2,4,3,6922,4,21,1296,7,0,0,1,1,0,0,9,3
"8216",14,3,2,4,2,6922,4,21,797,8,0,0,1,0,1,0,9,2
"8217",14,3,2,4,4,6922,4,21,378,9,0,0,1,0,0,1,9,1
"8218",15,6,4,3,4,1737,6,21,279,1,1,0,0,0,1,0,4,4
"8219",15,6,4,3,6,1737,6,21,359,2,1,0,0,1,0,0,4,3
"8220",15,6,4,3,3,1737,6,21,439,3,1,0,0,0,0,1,4,2
"8221",15,6,4,3,6,1737,6,21,360,4,1,0,0,1,0,0,4,1
"8222",16,7,2,3,7,2933,7,21,259,1,1,0,0,1,0,0,6,6
"8223",16,7,2,3,3,2933,7,21,279,2,1,0,0,0,0,1,6,5
"8224",16,7,2,3,2,2933,7,21,578,3,1,0,0,0,1,0,6,4
"8225",16,7,2,3,7,2933,7,21,399,4,1,0,0,1,0,0,6,3
"8226",16,7,2,3,3,2933,7,21,537,5,1,0,0,0,0,1,6,2
"8227",16,7,2,3,7,2933,7,21,519,6,1,0,0,1,0,0,6,1
"8228",17,5,4,6,5,2509,6,21,418,1,0,0,1,1,0,0,4,4
"8229",17,5,4,6,6,2509,6,21,458,2,0,0,1,0,0,1,4,3
"8230",17,5,4,6,4,2509,6,21,398,3,0,0,1,0,1,0,4,2
"8231",17,5,4,6,6,2509,6,21,897,4,0,0,1,0,0,1,4,1
"8232",18,3,2,4,3,2923,4,21,377,1,0,0,1,1,0,0,6,6
"8233",18,3,2,4,4,2923,4,21,1017,2,0,0,1,0,0,1,6,5
"8234",18,3,2,4,2,2923,4,21,320,3,0,0,1,0,1,0,6,4
"8235",18,3,2,4,4,2923,4,21,180,4,0,0,1,0,0,1,6,3
"8236",18,3,2,4,3,2923,4,21,340,5,0,0,1,1,0,0,6,2
"8237",18,3,2,4,4,2923,4,21,260,6,0,0,1,0,0,1,6,1
"8238",19,3,5,2,3,2786,5,21,318,1,0,1,0,1,0,0,7,7
"8239",19,3,5,2,2,2786,5,21,239,2,0,1,0,0,0,1,7,6
"8240",19,3,5,2,5,2786,5,21,598,3,0,1,0,0,1,0,7,5
"8241",19,3,5,2,2,2786,5,21,439,4,0,1,0,0,0,1,7,4
"8242",19,3,5,2,3,2786,5,21,241,5,0,1,0,1,0,0,7,3
"8243",19,3,5,2,2,2786,5,21,398,6,0,1,0,0,0,1,7,2
"8244",19,3,5,2,3,2786,5,21,99,7,0,1,0,1,0,0,7,1
"8245",20,1,4,7,4,5719,7,21,219,1,0,0,1,0,1,0,8,8
"8246",20,1,4,7,1,5719,7,21,218,2,0,0,1,1,0,0,8,7
"8247",20,1,4,7,7,5719,7,21,379,3,0,0,1,0,0,1,8,6
"8248",20,1,4,7,4,5719,7,21,598,4,0,0,1,0,1,0,8,5
"8249",20,1,4,7,1,5719,7,21,476,5,0,0,1,1,0,0,8,4
"8250",20,1,4,7,7,5719,7,21,2711,6,0,0,1,0,0,1,8,3
"8251",20,1,4,7,1,5719,7,21,239,7,0,0,1,1,0,0,8,2
"8252",20,1,4,7,7,5719,7,21,259,8,0,0,1,0,0,1,8,1
"8253",21,1,4,3,1,13545,3,21,279,1,0,0,1,1,0,0,14,14
"8254",21,1,4,3,3,13545,3,21,359,2,0,0,1,0,0,1,14,13
"8255",21,1,4,3,4,13545,3,21,618,3,0,0,1,0,1,0,14,12
"8256",21,1,4,3,3,13545,3,21,1376,4,0,0,1,0,0,1,14,11
"8257",21,1,4,3,1,13545,3,21,260,5,0,0,1,1,0,0,14,10
"8258",21,1,4,3,3,13545,3,21,619,6,0,0,1,0,0,1,14,9
"8259",21,1,4,3,4,13545,3,21,419,7,0,0,1,0,1,0,14,8
"8260",21,1,4,3,1,13545,3,21,1037,8,0,0,1,1,0,0,14,7
"8261",21,1,4,3,3,13545,3,21,459,9,0,0,1,0,0,1,14,6
"8262",21,1,4,3,1,13545,3,21,558,10,0,0,1,1,0,0,14,5
"8263",21,1,4,3,4,13545,3,21,2471,11,0,0,1,0,1,0,14,4
"8264",21,1,4,3,3,13545,3,21,3350,12,0,0,1,0,0,1,14,3
"8265",21,1,4,3,4,13545,3,21,497,13,0,0,1,0,1,0,14,2
"8266",21,1,4,3,3,13545,3,21,319,14,0,0,1,0,0,1,14,1
"8267",22,5,4,2,4,6565,5,21,298,1,1,0,0,0,1,0,10,10
"8268",22,5,4,2,5,6565,5,21,259,2,1,0,0,1,0,0,10,9
"8269",22,5,4,2,2,6565,5,21,1554,3,1,0,0,0,0,1,10,8
"8270",22,5,4,2,5,6565,5,21,437,4,1,0,0,1,0,0,10,7
"8271",22,5,4,2,4,6565,5,21,399,5,1,0,0,0,1,0,10,6
"8272",22,5,4,2,5,6565,5,21,179,6,1,0,0,1,0,0,10,5
"8273",22,5,4,2,2,6565,5,21,1974,7,1,0,0,0,0,1,10,4
"8274",22,5,4,2,5,6565,5,21,319,8,1,0,0,1,0,0,10,3
"8275",22,5,4,2,2,6565,5,21,378,9,1,0,0,0,0,1,10,2
"8276",22,5,4,2,5,6565,5,21,259,10,1,0,0,1,0,0,10,1
"8277",23,5,2,6,2,8104,6,21,238,1,0,0,1,0,1,0,7,7
"8278",23,5,2,6,5,8104,6,21,338,2,0,0,1,1,0,0,7,6
"8279",23,5,2,6,6,8104,6,21,740,3,0,0,1,0,0,1,7,5
"8280",23,5,2,6,5,8104,6,21,738,4,0,0,1,1,0,0,7,4
"8281",23,5,2,6,6,8104,6,21,3149,5,0,0,1,0,0,1,7,3
"8282",23,5,2,6,5,8104,6,21,1415,6,0,0,1,1,0,0,7,2
"8283",23,5,2,6,6,8104,6,21,777,7,0,0,1,0,0,1,7,1
"8284",24,2,4,5,2,3230,5,21,259,1,0,0,1,1,0,0,5,5
"8285",24,2,4,5,5,3230,5,21,438,2,0,0,1,0,0,1,5,4
"8286",24,2,4,5,4,3230,5,21,319,3,0,0,1,0,1,0,5,3
"8287",24,2,4,5,2,3230,5,21,1096,4,0,0,1,1,0,0,5,2
"8288",24,2,4,5,5,3230,5,21,660,5,0,0,1,0,0,1,5,1
"8289",25,4,2,1,2,1654,4,21,337,1,1,0,0,0,1,0,4,4
"8290",25,4,2,1,4,1654,4,21,270,2,1,0,0,1,0,0,4,3
"8291",25,4,2,1,1,1654,4,21,359,3,1,0,0,0,0,1,4,2
"8292",25,4,2,1,4,1654,4,21,279,4,1,0,0,1,0,0,4,1
"8293",26,3,1,2,1,3386,2,21,179,1,0,0,1,0,1,0,6,6
"8294",26,3,1,2,3,3386,2,21,239,2,0,0,1,1,0,0,6,5
"8295",26,3,1,2,2,3386,2,21,581,3,0,0,1,0,0,1,6,4
"8296",26,3,1,2,3,3386,2,21,1016,4,0,0,1,1,0,0,6,3
"8297",26,3,1,2,1,3386,2,21,678,5,0,0,1,0,1,0,6,2
"8298",26,3,1,2,2,3386,2,21,279,6,0,0,1,0,0,1,6,1
"8299",27,1,2,3,1,13110,3,21,299,1,0,0,1,1,0,0,12,12
"8300",27,1,2,3,3,13110,3,21,438,2,0,0,1,0,0,1,12,11
"8301",27,1,2,3,1,13110,3,21,1076,3,0,0,1,1,0,0,12,10
"8302",27,1,2,3,3,13110,3,21,359,4,0,0,1,0,0,1,12,9
"8303",27,1,2,3,2,13110,3,21,559,5,0,0,1,0,1,0,12,8
"8304",27,1,2,3,3,13110,3,21,438,6,0,0,1,0,0,1,12,7
"8305",27,1,2,3,1,13110,3,21,319,7,0,0,1,1,0,0,12,6
"8306",27,1,2,3,3,13110,3,21,3050,8,0,0,1,0,0,1,12,5
"8307",27,1,2,3,2,13110,3,21,518,9,0,0,1,0,1,0,12,4
"8308",27,1,2,3,3,13110,3,21,2632,10,0,0,1,0,0,1,12,3
"8309",27,1,2,3,1,13110,3,21,279,11,0,0,1,1,0,0,12,2
"8310",27,1,2,3,3,13110,3,21,2570,12,0,0,1,0,0,1,12,1
"8311",28,5,3,2,3,3200,5,21,358,1,1,0,0,0,1,0,8,8
"8312",28,5,3,2,5,3200,5,21,199,2,1,0,0,1,0,0,8,7
"8313",28,5,3,2,2,3200,5,21,577,3,1,0,0,0,0,1,8,6
"8314",28,5,3,2,3,3200,5,21,219,4,1,0,0,0,1,0,8,5
"8315",28,5,3,2,5,3200,5,21,299,5,1,0,0,1,0,0,8,4
"8316",28,5,3,2,3,3200,5,21,578,6,1,0,0,0,1,0,8,3
"8317",28,5,3,2,2,3200,5,21,240,7,1,0,0,0,0,1,8,2
"8318",28,5,3,2,5,3200,5,21,258,8,1,0,0,1,0,0,8,1
"8319",29,2,4,1,4,9075,2,21,358,1,1,0,0,0,1,0,11,11
"8320",29,2,4,1,2,9075,2,21,219,2,1,0,0,1,0,0,11,10
"8321",29,2,4,1,1,9075,2,21,560,3,1,0,0,0,0,1,11,9
"8322",29,2,4,1,2,9075,2,21,379,4,1,0,0,1,0,0,11,8
"8323",29,2,4,1,4,9075,2,21,737,5,1,0,0,0,1,0,11,7
"8324",29,2,4,1,2,9075,2,21,1574,6,1,0,0,1,0,0,11,6
"8325",29,2,4,1,4,9075,2,21,877,7,1,0,0,0,1,0,11,5
"8326",29,2,4,1,2,9075,2,21,2313,8,1,0,0,1,0,0,11,4
"8327",29,2,4,1,1,9075,2,21,280,9,1,0,0,0,0,1,11,3
"8328",29,2,4,1,4,9075,2,21,358,10,1,0,0,0,1,0,11,2
"8329",29,2,4,1,2,9075,2,21,798,11,1,0,0,1,0,0,11,1
"8330",30,2,1,6,2,1725,6,21,497,1,0,0,1,1,0,0,4,4
"8331",30,2,1,6,6,1725,6,21,358,2,0,0,1,0,0,1,4,3
"8332",30,2,1,6,1,1725,6,21,219,3,0,0,1,0,1,0,4,2
"8333",30,2,1,6,6,1725,6,21,299,4,0,0,1,0,0,1,4,1
"8334",31,7,4,2,7,10418,4,21,318,1,0,1,0,1,0,0,11,11
"8335",31,7,4,2,4,10418,4,21,79,2,0,1,0,0,1,0,11,10
"8336",31,7,4,2,2,10418,4,21,638,3,0,1,0,0,0,1,11,9
"8337",31,7,4,2,7,10418,4,21,359,4,0,1,0,1,0,0,11,8
"8338",31,7,4,2,4,10418,4,21,538,5,0,1,0,0,1,0,11,7
"8339",31,7,4,2,7,10418,4,21,811,6,0,1,0,1,0,0,11,6
"8340",31,7,4,2,2,10418,4,21,379,7,0,1,0,0,0,1,11,5
"8341",31,7,4,2,4,10418,4,21,3269,8,0,1,0,0,1,0,11,4
"8342",31,7,4,2,7,10418,4,21,1714,9,0,1,0,1,0,0,11,3
"8343",31,7,4,2,2,10418,4,21,1037,10,0,1,0,0,0,1,11,2
"8344",31,7,4,2,4,10418,4,21,559,11,0,1,0,0,1,0,11,1
"8345",32,5,1,3,1,6229,5,21,159,1,1,0,0,0,1,0,8,8
"8346",32,5,1,3,5,6229,5,21,418,2,1,0,0,1,0,0,8,7
"8347",32,5,1,3,3,6229,5,21,837,3,1,0,0,0,0,1,8,6
"8348",32,5,1,3,1,6229,5,21,458,4,1,0,0,0,1,0,8,5
"8349",32,5,1,3,5,6229,5,21,1037,5,1,0,0,1,0,0,8,4
"8350",32,5,1,3,1,6229,5,21,817,6,1,0,0,0,1,0,8,3
"8351",32,5,1,3,3,6229,5,21,1176,7,1,0,0,0,0,1,8,2
"8352",32,5,1,3,5,6229,5,21,558,8,1,0,0,1,0,0,8,1
"8353",33,3,2,4,4,3890,4,21,378,1,0,0,1,0,0,1,8,8
"8354",33,3,2,4,3,3890,4,21,418,2,0,0,1,1,0,0,8,7
"8355",33,3,2,4,4,3890,4,21,498,3,0,0,1,0,0,1,8,6
"8356",33,3,2,4,2,3890,4,21,538,4,0,0,1,0,1,0,8,5
"8357",33,3,2,4,3,3890,4,21,557,5,0,0,1,1,0,0,8,4
"8358",33,3,2,4,4,3890,4,21,439,6,0,0,1,0,0,1,8,3
"8359",33,3,2,4,2,3890,4,21,279,7,0,0,1,0,1,0,8,2
"8360",33,3,2,4,4,3890,4,21,262,8,0,0,1,0,0,1,8,1
"8361",34,3,2,4,2,8508,4,21,259,1,0,0,1,0,1,0,7,7
"8362",34,3,2,4,3,8508,4,21,518,2,0,0,1,1,0,0,7,6
"8363",34,3,2,4,4,8508,4,21,717,3,0,0,1,0,0,1,7,5
"8364",34,3,2,4,2,8508,4,21,1156,4,0,0,1,0,1,0,7,4
"8365",34,3,2,4,3,8508,4,21,3030,5,0,0,1,1,0,0,7,3
"8366",34,3,2,4,4,8508,4,21,1199,6,0,0,1,0,0,1,7,2
"8367",34,3,2,4,2,8508,4,21,1052,7,0,0,1,0,1,0,7,1
"8368",35,1,2,4,1,2035,4,21,318,1,0,0,1,1,0,0,5,5
"8369",35,1,2,4,4,2035,4,21,378,2,0,0,1,0,0,1,5,4
"8370",35,1,2,4,2,2035,4,21,499,3,0,0,1,0,1,0,5,3
"8371",35,1,2,4,4,2035,4,21,219,4,0,0,1,0,0,1,5,2
"8372",35,1,2,4,1,2035,4,21,61,5,0,0,1,1,0,0,5,1
"8373",36,3,5,1,5,1932,5,21,199,1,0,1,0,0,1,0,5,5
"8374",36,3,5,1,3,1932,5,21,239,2,0,1,0,1,0,0,5,4
"8375",36,3,5,1,1,1932,5,21,537,3,0,1,0,0,0,1,5,3
"8376",36,3,5,1,3,1932,5,21,240,4,0,1,0,1,0,0,5,2
"8377",36,3,5,1,5,1932,5,21,359,5,0,1,0,0,1,0,5,1
"8378",37,2,3,4,2,4676,4,21,438,1,0,0,1,1,0,0,9,9
"8379",37,2,3,4,4,4676,4,21,398,2,0,0,1,0,0,1,9,8
"8380",37,2,3,4,3,4676,4,21,558,3,0,0,1,0,1,0,9,7
"8381",37,2,3,4,4,4676,4,21,778,4,0,0,1,0,0,1,9,6
"8382",37,2,3,4,2,4676,4,21,220,5,0,0,1,1,0,0,9,5
"8383",37,2,3,4,4,4676,4,21,359,6,0,0,1,0,0,1,9,4
"8384",37,2,3,4,3,4676,4,21,856,7,0,0,1,0,1,0,9,3
"8385",37,2,3,4,2,4676,4,21,279,8,0,0,1,1,0,0,9,2
"8386",37,2,3,4,4,4676,4,21,258,9,0,0,1,0,0,1,9,1
"8387",38,1,5,3,5,1643,5,21,298,1,0,1,0,0,1,0,4,4
"8388",38,1,5,3,1,1643,5,21,259,2,0,1,0,1,0,0,4,3
"8389",38,1,5,3,3,1643,5,21,498,3,0,1,0,0,0,1,4,2
"8390",38,1,5,3,5,1643,5,21,259,4,0,1,0,0,1,0,4,1
"8391",39,4,5,6,5,1836,6,21,318,1,0,0,1,0,1,0,5,5
"8392",39,4,5,6,4,1836,6,21,219,2,0,0,1,1,0,0,5,4
"8393",39,4,5,6,6,1836,6,21,598,3,0,0,1,0,0,1,5,3
"8394",39,4,5,6,5,1836,6,21,140,4,0,0,1,0,1,0,5,2
"8395",39,4,5,6,6,1836,6,21,200,5,0,0,1,0,0,1,5,1
"8396",40,5,3,4,3,1818,5,21,180,1,1,0,0,0,1,0,5,5
"8397",40,5,3,4,5,1818,5,21,200,2,1,0,0,1,0,0,5,4
"8398",40,5,3,4,4,1818,5,21,418,3,1,0,0,0,0,1,5,3
"8399",40,5,3,4,3,1818,5,21,478,4,1,0,0,0,1,0,5,2
"8400",40,5,3,4,5,1818,5,21,201,5,1,0,0,1,0,0,5,1
"8401",41,3,7,5,3,1482,5,21,279,1,0,0,1,1,0,0,4,4
"8402",41,3,7,5,5,1482,5,21,358,2,0,0,1,0,0,1,4,3
"8403",41,3,7,5,7,1482,5,21,299,3,0,0,1,0,1,0,4,2
"8404",41,3,7,5,5,1482,5,21,179,4,0,0,1,0,0,1,4,1
"8405",42,4,1,5,1,5017,5,21,159,1,0,0,1,0,1,0,8,8
"8406",42,4,1,5,4,5017,5,21,239,2,0,0,1,1,0,0,8,7
"8407",42,4,1,5,5,5017,5,21,498,3,0,0,1,0,0,1,8,6
"8408",42,4,1,5,1,5017,5,21,559,4,0,0,1,0,1,0,8,5
"8409",42,4,1,5,5,5017,5,21,419,5,0,0,1,0,0,1,8,4
"8410",42,4,1,5,4,5017,5,21,1574,6,0,0,1,1,0,0,8,3
"8411",42,4,1,5,1,5017,5,21,518,7,0,0,1,0,1,0,8,2
"8412",42,4,1,5,5,5017,5,21,538,8,0,0,1,0,0,1,8,1
"8413",43,1,6,4,1,1864,6,21,258,1,0,1,0,1,0,0,5,5
"8414",43,1,6,4,4,1864,6,21,258,2,0,1,0,0,0,1,5,4
"8415",43,1,6,4,6,1864,6,21,420,3,0,1,0,0,1,0,5,3
"8416",43,1,6,4,4,1864,6,21,279,4,0,1,0,0,0,1,5,2
"8417",43,1,6,4,6,1864,6,21,239,5,0,1,0,0,1,0,5,1
"8418",44,2,1,3,2,2450,3,21,319,1,0,0,1,1,0,0,4,4
"8419",44,2,1,3,3,2450,3,21,258,2,0,0,1,0,0,1,4,3
"8420",44,2,1,3,1,2450,3,21,479,3,0,0,1,0,1,0,4,2
"8421",44,2,1,3,3,2450,3,21,1058,4,0,0,1,0,0,1,4,1
"8422",45,2,4,3,2,2390,4,21,238,1,0,1,0,1,0,0,3,3
"8423",45,2,4,3,3,2390,4,21,737,2,0,1,0,0,0,1,3,2
"8424",45,2,4,3,4,2390,4,21,832,3,0,1,0,0,1,0,3,1
"8425",46,2,4,5,2,4948,4,21,378,1,0,1,0,1,0,0,9,9
"8426",46,2,4,5,5,4948,4,21,358,2,0,1,0,0,0,1,9,8
"8427",46,2,4,5,4,4948,4,21,439,3,0,1,0,0,1,0,9,7
"8428",46,2,4,5,2,4948,4,21,398,4,0,1,0,1,0,0,9,6
"8429",46,2,4,5,5,4948,4,21,796,5,0,1,0,0,0,1,9,5
"8430",46,2,4,5,4,4948,4,21,1076,6,0,1,0,0,1,0,9,4
"8431",46,2,4,5,2,4948,4,21,438,7,0,1,0,1,0,0,9,3
"8432",46,2,4,5,5,4948,4,21,221,8,0,1,0,0,0,1,9,2
"8433",46,2,4,5,4,4948,4,21,119,9,0,1,0,0,1,0,9,1
"8434",47,4,5,2,4,4121,5,21,159,1,0,1,0,1,0,0,6,6
"8435",47,4,5,2,2,4121,5,21,877,2,0,1,0,0,0,1,6,5
"8436",47,4,5,2,4,4121,5,21,598,3,0,1,0,1,0,0,6,4
"8437",47,4,5,2,5,4121,5,21,1135,4,0,1,0,0,1,0,6,3
"8438",47,4,5,2,4,4121,5,21,398,5,0,1,0,1,0,0,6,2
"8439",47,4,5,2,5,4121,5,21,278,6,0,1,0,0,1,0,6,1
"8440",48,2,3,5,3,6128,2,21,223,1,1,0,0,0,1,0,8,8
"8441",48,2,3,5,2,6128,2,21,278,2,1,0,0,1,0,0,8,7
"8442",48,2,3,5,5,6128,2,21,478,3,1,0,0,0,0,1,8,6
"8443",48,2,3,5,2,6128,2,21,1773,4,1,0,0,1,0,0,8,5
"8444",48,2,3,5,5,6128,2,21,996,5,1,0,0,0,0,1,8,4
"8445",48,2,3,5,2,6128,2,21,618,6,1,0,0,1,0,0,8,3
"8446",48,2,3,5,5,6128,2,21,578,7,1,0,0,0,0,1,8,2
"8447",48,2,3,5,2,6128,2,21,219,8,1,0,0,1,0,0,8,1
"8448",49,2,4,3,2,1339,4,21,239,1,0,1,0,1,0,0,3,3
"8449",49,2,4,3,3,1339,4,21,480,2,0,1,0,0,0,1,3,2
"8450",49,2,4,3,4,1339,4,21,301,3,0,1,0,0,1,0,3,1
"8451",50,2,3,5,2,2095,5,21,275,1,0,0,1,1,0,0,6,6
"8452",50,2,3,5,5,2095,5,21,338,2,0,0,1,0,0,1,6,5
"8453",50,2,3,5,3,2095,5,21,299,3,0,0,1,0,1,0,6,4
"8454",50,2,3,5,5,2095,5,21,300,4,0,0,1,0,0,1,6,3
"8455",50,2,3,5,2,2095,5,21,179,5,0,0,1,1,0,0,6,2
"8456",50,2,3,5,5,2095,5,21,319,6,0,0,1,0,0,1,6,1
"8457",51,5,3,4,3,2623,4,21,179,1,0,0,1,0,1,0,5,5
"8458",51,5,3,4,5,2623,4,21,198,2,0,0,1,1,0,0,5,4
"8459",51,5,3,4,4,2623,4,21,381,3,0,0,1,0,0,1,5,3
"8460",51,5,3,4,3,2623,4,21,1022,4,0,0,1,0,1,0,5,2
"8461",51,5,3,4,4,2623,4,21,379,5,0,0,1,0,0,1,5,1
"8462",52,7,2,3,2,2559,7,21,179,1,1,0,0,0,1,0,7,7
"8463",52,7,2,3,7,2559,7,21,398,2,1,0,0,1,0,0,7,6
"8464",52,7,2,3,3,2559,7,21,379,3,1,0,0,0,0,1,7,5
"8465",52,7,2,3,7,2559,7,21,478,4,1,0,0,1,0,0,7,4
"8466",52,7,2,3,3,2559,7,21,259,5,1,0,0,0,0,1,7,3
"8467",52,7,2,3,2,2559,7,21,339,6,1,0,0,0,1,0,7,2
"8468",52,7,2,3,7,2559,7,21,99,7,1,0,0,1,0,0,7,1
"8469",53,3,1,5,1,2120,5,21,279,1,0,0,1,0,1,0,6,6
"8470",53,3,1,5,3,2120,5,21,298,2,0,0,1,1,0,0,6,5
"8471",53,3,1,5,5,2120,5,21,261,3,0,0,1,0,0,1,6,4
"8472",53,3,1,5,3,2120,5,21,259,4,0,0,1,1,0,0,6,3
"8473",53,3,1,5,1,2120,5,21,398,5,0,0,1,0,1,0,6,2
"8474",53,3,1,5,5,2120,5,21,259,6,0,0,1,0,0,1,6,1
"8475",54,4,1,3,4,1353,4,21,200,1,1,0,0,1,0,0,4,4
"8476",54,4,1,3,3,1353,4,21,219,2,1,0,0,0,0,1,4,3
"8477",54,4,1,3,1,1353,4,21,298,3,1,0,0,0,1,0,4,2
"8478",54,4,1,3,4,1353,4,21,279,4,1,0,0,1,0,0,4,1
"8479",55,3,1,2,3,3561,3,21,179,1,1,0,0,1,0,0,6,6
"8480",55,3,1,2,2,3561,3,21,857,2,1,0,0,0,0,1,6,5
"8481",55,3,1,2,3,3561,3,21,418,3,1,0,0,1,0,0,6,4
"8482",55,3,1,2,1,3561,3,21,359,4,1,0,0,0,1,0,6,3
"8483",55,3,1,2,2,3561,3,21,499,5,1,0,0,0,0,1,6,2
"8484",55,3,1,2,3,3561,3,21,698,6,1,0,0,1,0,0,6,1
"8485",56,4,5,2,4,5228,5,21,219,1,0,1,0,1,0,0,8,8
"8486",56,4,5,2,2,5228,5,21,498,2,0,1,0,0,0,1,8,7
"8487",56,4,5,2,4,5228,5,21,239,3,0,1,0,1,0,0,8,6
"8488",56,4,5,2,5,5228,5,21,1356,4,0,1,0,0,1,0,8,5
"8489",56,4,5,2,4,5228,5,21,577,5,0,1,0,1,0,0,8,4
"8490",56,4,5,2,2,5228,5,21,837,6,0,1,0,0,0,1,8,3
"8491",56,4,5,2,4,5228,5,21,239,7,0,1,0,1,0,0,8,2
"8492",56,4,5,2,5,5228,5,21,638,8,0,1,0,0,1,0,8,1
"8493",57,3,5,2,5,1680,5,21,279,1,0,1,0,0,1,0,5,5
"8494",57,3,5,2,3,1680,5,21,279,2,0,1,0,1,0,0,5,4
"8495",57,3,5,2,2,1680,5,21,551,3,0,1,0,0,0,1,5,3
"8496",57,3,5,2,3,1680,5,21,159,4,0,1,0,1,0,0,5,2
"8497",57,3,5,2,5,1680,5,21,102,5,0,1,0,0,1,0,5,1
"8498",58,1,6,2,1,1611,6,21,397,1,0,1,0,1,0,0,4,4
"8499",58,1,6,2,6,1611,6,21,358,2,0,1,0,0,1,0,4,3
"8500",58,1,6,2,2,1611,6,21,419,3,0,1,0,0,0,1,4,2
"8501",58,1,6,2,6,1611,6,21,80,4,0,1,0,0,1,0,4,1
"8502",59,1,4,5,4,2017,5,21,219,1,0,0,1,0,1,0,5,5
"8503",59,1,4,5,1,2017,5,21,379,2,0,0,1,1,0,0,5,4
"8504",59,1,4,5,5,2017,5,21,378,3,0,0,1,0,0,1,5,3
"8505",59,1,4,5,4,2017,5,21,479,4,0,0,1,0,1,0,5,2
"8506",59,1,4,5,5,2017,5,21,220,5,0,0,1,0,0,1,5,1
"8507",60,2,1,4,2,2973,4,21,377,1,0,0,1,1,0,0,8,8
"8508",60,2,1,4,4,2973,4,21,279,2,0,0,1,0,0,1,8,7
"8509",60,2,1,4,1,2973,4,21,299,3,0,0,1,0,1,0,8,6
"8510",60,2,1,4,4,2973,4,21,199,4,0,0,1,0,0,1,8,5
"8511",60,2,1,4,2,2973,4,21,279,5,0,0,1,1,0,0,8,4
"8512",60,2,1,4,4,2973,4,21,239,6,0,0,1,0,0,1,8,3
"8513",60,2,1,4,1,2973,4,21,225,7,0,0,1,0,1,0,8,2
"8514",60,2,1,4,4,2973,4,21,260,8,0,0,1,0,0,1,8,1
"8515",61,6,1,2,6,1315,6,21,259,1,1,0,0,1,0,0,4,4
"8516",61,6,1,2,2,1315,6,21,298,2,1,0,0,0,0,1,4,3
"8517",61,6,1,2,1,1315,6,21,180,3,1,0,0,0,1,0,4,2
"8518",61,6,1,2,6,1315,6,21,280,4,1,0,0,1,0,0,4,1
"8519",62,6,2,5,2,1140,6,21,179,1,1,0,0,0,1,0,4,4
"8520",62,6,2,5,6,1140,6,21,159,2,1,0,0,1,0,0,4,3
"8521",62,6,2,5,5,1140,6,21,359,3,1,0,0,0,0,1,4,2
"8522",62,6,2,5,6,1140,6,21,140,4,1,0,0,1,0,0,4,1
"8523",63,2,4,7,2,3217,4,21,259,1,0,1,0,1,0,0,6,6
"8524",63,2,4,7,7,3217,4,21,199,2,0,1,0,0,0,1,6,5
"8525",63,2,4,7,4,3217,4,21,519,3,0,1,0,0,1,0,6,4
"8526",63,2,4,7,7,3217,4,21,956,4,0,1,0,0,0,1,6,3
"8527",63,2,4,7,4,3217,4,21,698,5,0,1,0,0,1,0,6,2
"8528",63,2,4,7,7,3217,4,21,179,6,0,1,0,0,0,1,6,1
"8529",64,2,1,4,1,1683,4,21,140,1,0,0,1,0,1,0,5,5
"8530",64,2,1,4,2,1683,4,21,218,2,0,0,1,1,0,0,5,4
"8531",64,2,1,4,4,1683,4,21,458,3,0,0,1,0,0,1,5,3
"8532",64,2,1,4,1,1683,4,21,239,4,0,0,1,0,1,0,5,2
"8533",64,2,1,4,4,1683,4,21,120,5,0,0,1,0,0,1,5,1
"8534",65,1,5,2,5,1390,5,21,199,1,0,1,0,0,1,0,4,4
"8535",65,1,5,2,1,1390,5,21,258,2,0,1,0,1,0,0,4,3
"8536",65,1,5,2,2,1390,5,21,458,3,0,1,0,0,0,1,4,2
"8537",65,1,5,2,5,1390,5,21,100,4,0,1,0,0,1,0,4,1
"8538",66,5,2,3,5,3312,2,21,199,1,0,1,0,1,0,0,7,7
"8539",66,5,2,3,3,3312,2,21,160,2,0,1,0,0,0,1,7,6
"8540",66,5,2,3,2,3312,2,21,538,3,0,1,0,0,1,0,7,5
"8541",66,5,2,3,3,3312,2,21,418,4,0,1,0,0,0,1,7,4
"8542",66,5,2,3,5,3312,2,21,239,5,0,1,0,1,0,0,7,3
"8543",66,5,2,3,3,3312,2,21,678,6,0,1,0,0,0,1,7,2
"8544",66,5,2,3,2,3312,2,21,181,7,0,1,0,0,1,0,7,1
"8545",67,5,3,2,3,1238,5,21,159,1,1,0,0,0,1,0,5,5
"8546",67,5,3,2,5,1238,5,21,139,2,1,0,0,1,0,0,5,4
